"sample.id","spp","sample.event","event.num","river","reach","site","year","prey","preycat","quantity","dm_mg","season","prey_type","PreyCategory_ED","diet","wet_dry_ratio","energy_density_jg","source","wm_mg","Date","age","wt_g","len_mm"
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",5,0.0552125757482313,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.324779857342537,2016-07-02,1,6.1,84
"MPC-F1-20160702-D8","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Trichoptera LARVAE","InvertAquatic",1,3.86534290150536,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",29.7334069346566,2016-07-02,1,9.6,98
"MPC-F1-20160702-D8","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Trichoptera LARVAE","InvertAquatic",1,2.05144793910485,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",15.780368762345,2016-07-02,1,9.6,98
"MPC-F1-20160702-D8","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,3.250734958969,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",18.0596386609389,2016-07-02,1,9.6,98
"MPC-F1-20160702-D8","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.917731358730129,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.09850754850072,2016-07-02,1,9.6,98
"MPC-F1-20160702-D4","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Trichoptera LARVAE","InvertAquatic",1,0.540211554884354,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",4.15547349911041,2016-07-02,1,12.7,110
"MPC-F1-20160702-D4","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera PUPAE","InvertAquatic",1,0.310973351818225,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.82925501069544,2016-07-02,1,12.7,110
"MPC-F1-20160702-D4","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Insect LARVAE","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2016-07-02,1,12.7,110
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",2,0.063815889106885,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.375387582981677,2016-07-02,1,4.6,74
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",3,0.203228568050279,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.19546216500164,2016-07-02,1,4.6,74
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",1,0.121472230577732,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.714542532810186,2016-07-02,1,4.6,74
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera PUPAE","InvertAquatic",1,0.190356302463063,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.11974295566508,2016-07-02,1,4.6,74
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera PUPAE","InvertAquatic",2,0.0962454975650349,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.566149985676676,2016-07-02,1,4.6,74
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera PUPAE","InvertAquatic",1,0.0161552155521922,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0950306797187774,2016-07-02,1,4.6,74
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Insect LARVAE","InvertUnknown",3,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2016-07-02,1,4.6,74
"MPC-F1-20160702-D10","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Insect LARVAE","InvertUnknown",4,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2016-07-02,1,4.6,74
"MPC-F1-20160702-D5","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Insect ADULT","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2016-07-02,1,4.8,79
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Coleoptera ADULT","InvertTerrestrial_TerOrigin",1,2.80117861896627,"Mid-Summer","Coleoptera adults","InvertTerrestrial","Diet3",0.29,5250,"McCarthy et al. 2009",9.65923661712505,2016-07-02,1,9.2,95
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera PUPAE","InvertAquatic",1,0.310973351818225,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.82925501069544,2016-07-02,1,9.2,95
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.917731358730129,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.09850754850072,2016-07-02,1,9.2,95
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Insect LARVAE","InvertUnknown",2,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2016-07-02,1,9.2,95
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Trichoptera LARVAE","InvertAquatic",1,0.540211554884354,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",4.15547349911041,2016-07-02,1,9.2,95
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Baetidae LARVAE","InvertAquatic",1,0.0388809714318781,"Mid-Summer","Coleoptera adults","InvertTerrestrial","Diet3",0.29,5250,"McCarthy et al. 2009",0.134072315282338,2016-07-02,1,9.2,95
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",3,0.0957238336603276,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.563081374472515,2016-07-02,1,9.2,95
"MPC-F1-20160702-D7","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",2,0.0220850302992925,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.129911942937015,2016-07-02,1,9.2,95
"MPC-F1-20160702-D2","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2016-07-02,1,7.6,90
"MPC-F1-20160702-D2","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",3,0.0331275454489388,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.194867914405522,2016-07-02,1,7.6,90
"MPC-F1-20160702-D6","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Lepidoptera LARVAE","InvertTerrestrial_TerOrigin",1,3.27529776843666,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",19.2664574613921,2016-07-02,1,5,78
"MPC-F1-20160702-D6","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,3.250734958969,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",18.0596386609389,2016-07-02,1,5,78
"MPC-F1-20160702-D6","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Empididae LARVAE","InvertAquatic",1,0.18417831599254,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.08340185877965,2016-07-02,1,5,78
"MPC-F1-20160702-D6","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Baetidae LARVAE","InvertAquatic",2,0.249476402369891,"Mid-Summer","Coleoptera adults","InvertTerrestrial","Diet3",0.29,5250,"McCarthy et al. 2009",0.860263456447899,2016-07-02,1,5,78
"MPC-F1-20160702-D6","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0392447245150072,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.230851320676513,2016-07-02,1,5,78
"MPC-F1-20160702-D6","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Plecoptera LARVAE","InvertAquatic",1,0.427760885104652,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",3.29046834695886,2016-07-02,1,5,78
"MPC-F1-20160702-D6","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Chironomidae LARVAE","InvertAquatic",2,0.063815889106885,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.375387582981677,2016-07-02,1,5,78
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Baetidae LARVAE","InvertAquatic",2,0.249476402369891,"Mid-Summer","Coleoptera adults","InvertTerrestrial","Diet3",0.29,5250,"McCarthy et al. 2009",0.860263456447899,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Trichoptera LARVAE","InvertAquatic",1,0.286705709994458,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",2.20542853841891,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Insect LARVAE","InvertUnknown",2,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Insect LARVAE","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera ADULT","InvertTerrestrial_UnkOrigin",2,1.83546271746026,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",10.1970150970014,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.479020419770758,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",2.66122455428199,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Diptera PUPAE","InvertAquatic",1,0.190356302463063,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.11974295566508,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Plecoptera LARVAE","InvertAquatic",1,1.99768889679349,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",15.3668376676422,2016-07-02,1,6.1,84
"MPC-F1-20160702-D9","Coho","MPC-2016-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2016","Plecoptera LARVAE","InvertAquatic",1,0.427760885104652,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",3.29046834695886,2016-07-02,1,6.1,84
"MRR-F1-20160601-D8","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Nematomorpha ADULT","InvertUnknown",4,0.0735286485906967,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.432521462298216,2016-06-01,1,6,81
"MRR-F1-20160601-D8","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2016-06-01,1,6,81
"MRR-F1-20160601-D8","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Chironomidae PUPAE","InvertAquatic",1,0.152483551769752,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.896962069233838,2016-06-01,1,6,81
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Ephemerellidae LARVAE","InvertAquatic",1,4.88469244818052,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",37.5745572936963,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Heptageniidae LARVAE","InvertAquatic",1,1.50124750641087,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",11.5480577416221,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",1,0.700842119165776,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",4.12260070097515,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",1,0.254465364629208,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.49685508605417,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",3,0.389900582733861,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.29353283961095,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",1,0.440598902042636,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.59175824730962,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",2,0.508930729258417,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.99371017210833,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Chironomidae LARVAE","InvertAquatic",1,0.121472230577732,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.714542532810186,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Nematomorpha ADULT","InvertUnknown",9,0.221974200670134,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.30573059217726,2016-06-01,1,5.5,77
"MRR-F1-20160601-D9","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Nematomorpha ADULT","InvertUnknown",3,0.229337914452279,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.34904655560164,2016-06-01,1,5.5,77
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",1,0.254465364629208,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.49685508605417,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",1,0.254465364629208,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.49685508605417,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",3,0.389900582733861,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.29353283961095,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",2,0.10931306946722,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.64301805568953,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",1,0.129966860911287,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.764510946536982,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae PUPAE","InvertAquatic",1,0.254465364629208,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.49685508605417,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Ephemerellidae LARVAE","InvertAquatic",2,3.76140047829806,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",28.933849833062,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Ephemerellidae LARVAE","InvertAquatic",1,2.68847517052963,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",20.6805782348433,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Trichoptera LARVAE","InvertAquatic",1,0.540211554884354,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",4.15547349911041,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Chloroperlidae LARVAE","InvertAquatic",1,0.856243647934973,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",6.58648959949979,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Diptera PUPAE","InvertAquatic",1,0.0161552155521922,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0950306797187774,2016-06-01,1,7.5,86
"MRR-F1-20160601-D5","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Diptera PUPAE","InvertAquatic",1,0.0025,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0147058823529412,2016-06-01,1,7.5,86
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Baetidae LARVAE","InvertAquatic",1,0.541769599997137,"Early Summer","Coleoptera adults","InvertTerrestrial","Diet3",0.29,5250,"McCarthy et al. 2009",1.86817103447289,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Chloroperlidae LARVAE","InvertAquatic",1,0.856243647934973,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",6.58648959949979,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Ephemerellidae LARVAE","InvertAquatic",1,1.24500177536013,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",9.57693673353948,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",3,0.389900582733861,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.29353283961095,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",5,0.27328267366805,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.60754513922383,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",7,0.909768026379009,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",5.35157662575888,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",1,0.0546565347336101,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.321509027844765,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Tipulidae LARVAE","InvertAquatic",1,0.0551518496082635,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.324422644754492,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Chironomidae LARVAE","InvertAquatic",1,0.121472230577732,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.714542532810186,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Chironomidae LARVAE","InvertAquatic",2,0.063815889106885,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.375387582981677,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Limnephilidae LARVAE","InvertAquatic",1,0.233293127843108,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",1.79456252187006,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Nematomorpha ADULT","InvertUnknown",2,0.34116437487846,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.00684926399094,2016-06-01,1,5.7,81
"MRR-F1-20160601-D6","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Nematomorpha ADULT","InvertUnknown",3,0.0739914002233779,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.435243530725753,2016-06-01,1,5.7,81
"MRR-F1-20160601-D2","Coho","MRR-2016-1","1","Russian River","Middle Russian River","F1","2016","Simuliidae LARVAE","InvertAquatic",2,0.508930729258417,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.99371017210833,2016-06-01,1,5.6,79
