"river_spp","river","sample.id","sample.event","reach","year","sample.event.num","spp","wt_g","len_mm","age","Date","Site.ID","Hydrologic.Segment","season","doy"
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.5,51,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D1","MSKR-2016-4","MSKR","2016","4","Coho",1.8,52,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.7,52,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.9,53,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.7,53,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Coho",1.7,54,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.8,54,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D10","MSKR-2016-4","MSKR","2016","4","Chinook",1.6,54,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.6,54,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.5,54,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D6","MSKR-2016-4","MSKR","2016","4","Coho",2,55,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D15","MSKR-2016-4","MSKR","2016","4","Coho",1.9,55,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D17","MSKR-2016-4","MSKR","2016","4","Coho",1.8,55,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D18","MSKR-2016-4","MSKR","2016","4","Coho",1.8,55,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2,55,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.8,55,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D19","MSKR-2016-4","MSKR","2016","4","Coho",1.7,56,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Coho",1.7,56,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2,56,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.9,56,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.9,56,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.7,56,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.1,57,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.8,57,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.5,58,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.2,58,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",1.9,58,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.1,58,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2,58,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D8","MSKR-2016-4","MSKR","2016","4","Coho",1.9,59,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D2","MSKR-2016-4","MSKR","2016","4","Chinook",2.5,59,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2,59,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.3,59,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D20","MSKR-2016-4","MSKR","2016","4","Coho",2.7,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.7,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.8,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.8,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.4,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.6,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.5,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.3,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.6,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.3,60,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D14","MSKR-2016-4","MSKR","2016","4","Chinook",2.5,61,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.7,61,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.4,61,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.3,61,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3,62,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.9,62,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D9","MSKR-2016-4","MSKR","2016","4","Chinook",2.6,62,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.4,62,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.7,63,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3,63,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D5","MSKR-2016-4","MSKR","2016","4","Coho",2.9,64,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.9,64,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.4,64,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.7,64,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.7,64,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",2.8,64,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Coho",2.8,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.7,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.4,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.1,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.3,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.3,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.3,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.1,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.2,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.2,65,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.3,66,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.5,67,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D3","MSKR-2016-4","MSKR","2016","4","Chinook",3.5,67,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.4,67,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.2,67,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.5,67,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.7,68,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.6,68,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.1,68,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.7,68,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D12","MSKR-2016-4","MSKR","2016","4","Chinook",4,69,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.1,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.3,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.1,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.1,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.8,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.1,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.8,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.8,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4,70,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.3,71,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.3,71,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4,72,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.2,72,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.3,72,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.4,72,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.2,72,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.5,72,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",3.8,72,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.2,73,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.2,73,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D7","MSKR-2016-4","MSKR","2016","4","Chinook",4.2,74,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.3,74,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.5,74,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.4,74,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5,75,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.8,75,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.7,75,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5,75,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D13","MSKR-2016-4","MSKR","2016","4","Chinook",4.6,75,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.4,75,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.9,75,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.4,76,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.5,76,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.6,76,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",4.7,76,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.5,77,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.3,77,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.3,77,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.5,78,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.2,78,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.8,79,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",6.6,80,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D4","MSKR-2016-4","MSKR","2016","4","Chinook",6.5,81,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",5.9,81,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River",NA,"MSKR-2016-4","MSKR","2016","4","Chinook",6.2,82,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20160831-D11","MSKR-2016-4","MSKR","2016","4","Chinook",6.9,84,0,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Kenai River 
 Coho","Kenai River","MSKR-F1-20160831-D16","MSKR-2016-4","MSKR","2016","4","Coho",9.7,96,1,2016-08-31,"MSKR-F1-2016","Lower","Fall",244
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",0.6,42,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1,43,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",0.9,44,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",0.9,44,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1,45,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.2,46,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.2,47,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.3,47,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.3,48,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.6,49,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.2,49,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.2,49,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.1,49,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.3,49,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.5,50,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.3,50,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.3,50,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.3,50,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.5,51,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.2,52,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.6,53,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River","LRR-F1-20160902-D7","LRR-2016-4","LRR","2016","4","Coho",1.7,53,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.4,53,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.6,53,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.7,54,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.8,54,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.5,54,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.7,55,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.7,55,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River","LRR-F1-20160902-D13","LRR-2016-4","LRR","2016","4","Coho",1.9,56,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.9,56,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.9,56,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River",NA,"LRR-2016-4","LRR","2016","4","Coho",1.8,56,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
"Russian River 
 Coho","Russian River","LRR-F1-20160902-D6","LRR-2016-4","LRR","2016","4","Coho",2.1,57,0,2016-09-02,"LRR-F1-2015","Lower","Fall",246
