"sample.id","spp","sample.event","event.num","river","reach","site","date","year","prey","preycat","quantity","dm_mg","season"
"MPC-F2-20150731-D3","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.7148037622,"Mid-Summer"
"MPC-F2-20150731-D3","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"MPC-F2-20150731-D5","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.5611518124,"Mid-Summer"
"MPC-F2-20150731-D6","Chinook","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Baetidae LARVAE","InvertAquatic",1,0.03888097143,"Mid-Summer"
"MPC-F2-20150731-D6","Chinook","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Chironomidae LARVAE","InvertAquatic",2,0.135485712,"Mid-Summer"
"MPC-F2-20150731-D7","Chinook","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Simuliidae LARVAE","InvertAquatic",1,0.05465653473,"Mid-Summer"
"MPC-F2-20150731-D7","Chinook","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Simuliidae LARVAE","InvertAquatic",1,0.1299668609,"Mid-Summer"
"MPC-F2-20150731-D7","Chinook","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2",2015-07-31,"2015","Chironomidae LARVAE","InvertAquatic",2,0.135485712,"Mid-Summer"
"MPC-F1-20150826-D12","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Collembola LARVAE","InvertTerrestrial_TerOrigin",2,0.07848944903,"Late Summer"
"MPC-F1-20150826-D11","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Salmon EGGS","SalmonEggs",1,15.14469031,"Late Summer"
"MPC-F1-20150826-D11","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect LARVAE","InvertAquatic",1,0,"Late Summer"
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Hemiptera LARVAE","InvertTerrestrial_TerOrigin",3,1.812056125,"Late Summer"
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_TerOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Trichoptera LARVAE","InvertAquatic",1,0.9064825053,"Late Summer"
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Late Summer"
"MPC-F1-20150826-D5","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Acari ADULT","InvertAquatic",1,0.132655465,"Late Summer"
"MPC-F1-20150826-D5","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect LARVAE","InvertTerrestrial_UnkOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D3","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D3","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_UnkOrigin",5,0,"Late Summer"
"MPC-F1-20150826-D3","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Late Summer"
"MPC-F1-20150826-D2","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertUnknown",2,0,"Late Summer"
"MPC-F1-20150826-D14","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Coleoptera LARVAE","InvertAquatic",1,10.63917987,"Late Summer"
"MPC-F1-20150826-D14","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Dixidae LARVAE","InvertAquatic",2,0.6219467036,"Late Summer"
"MPC-F1-20150826-D6","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D6","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D6","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D10","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,3.108115752,"Late Summer"
"MPC-F1-20150826-D10","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Diptera LARVAE","InvertAquatic",7,0.1130865089,"Late Summer"
"MPC-F1-20150826-D10","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D7","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer"
"MPC-F1-20150826-D7","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Diptera LARVAE","InvertAquatic",2,0.005,"Late Summer"
"MRR-F1-20150619-D1","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",6,3.366910874,"Early Summer"
"MRR-F1-20150619-D1","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Insect UNK","InvertUnknown",2,0,"Early Summer"
"MRR-F1-20150619-D10","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Ceratopogonidae ADULT","InvertTerrestrial_AqOrigin",1,3.250734959,"Early Summer"
"MRR-F1-20150619-D11","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Goeridae LARVAE","InvertAquatic_AqOrigin",3,1.639153156,"Early Summer"
"MRR-F1-20150619-D11","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Goeridae LARVAE","InvertAquatic_AqOrigin",1,0.6159178198,"Early Summer"
"MRR-F1-20150619-D11","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Goeridae LARVAE","InvertAquatic_AqOrigin",1,0.4615023099,"Early Summer"
"MRR-F1-20150619-D3","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",21,11.78418806,"Early Summer"
"MRR-F1-20150619-D3","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Diptera PUPAE","InvertAquatic",1,0.01615521555,"Early Summer"
"MRR-F1-20150619-D8","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",1,0.5611518124,"Early Summer"
"MRR-F1-20150619-D9","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,4.395855035,"Early Summer"
"MRR-F1-20150619-D9","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1",2015-06-19,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.4790204198,"Early Summer"
"MRR-F1-20150715-D1","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.9177313587,"Mid-Summer"
"MRR-F1-20150715-D1","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Diptera PUPAE","InvertAquatic",1,0.0025,"Mid-Summer"
"MRR-F1-20150715-D1","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Chironomidae LARVAE","InvertAquatic",2,0.06381588911,"Mid-Summer"
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,0.1627009106,"Mid-Summer"
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Simuliidae LARVAE","InvertAquatic",8,0.4372522779,"Mid-Summer"
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Chloroperlidae ADULT","InvertTerrestrial_AqOrigin",1,1.018070491,"Mid-Summer"
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertUnknown",5,0,"Mid-Summer"
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertTerrestrial_UnkOrigin",1,0,"Mid-Summer"
"MRR-F1-20150715-D11","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"MRR-F1-20150715-D12","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.4790204198,"Mid-Summer"
"MRR-F1-20150715-D12","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"MRR-F1-20150715-D13","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"MRR-F1-20150715-D15","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",1,0.8815240927,"Mid-Summer"
"MRR-F1-20150715-D2","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",5,2.805759062,"Mid-Summer"
"MRR-F1-20150715-D2","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Trichoptera ADULT","InvertTerrestrial_AqOrigin",1,1.805671012,"Mid-Summer"
"MRR-F1-20150715-D3","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","FISH","Fish",1,5.486557012,"Mid-Summer"
"MRR-F1-20150715-D3","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Diptera PUPAE","InvertAquatic",20,0.323104311,"Mid-Summer"
"MRR-F1-20150715-D3","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Simuliidae LARVAE","InvertAquatic",1,0.01612246017,"Mid-Summer"
"MRR-F1-20150715-D3","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Cicadellidae UNK","InvertTerrestrial_TerOrigin",1,0.0067,"Mid-Summer"
"MRR-F1-20150715-D3","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Chironomidae LARVAE","InvertAquatic",2,0.0220850303,"Mid-Summer"
"MRR-F1-20150715-D3","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"MRR-F1-20150715-D4","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Mid-Summer"
"MRR-F1-20150715-D5","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"MRR-F1-20150715-D6","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Ephemeroptera LARVAE","InvertAquatic",1,0.1593917145,"Mid-Summer"
"MRR-F1-20150715-D6","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Chironomidae LARVAE","InvertAquatic",1,0.01104251515,"Mid-Summer"
"MRR-F1-20150715-D6","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Acari ADULT","InvertAquatic",1,0.2600378917,"Mid-Summer"
"MRR-F1-20150715-D8","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,0.4293469104,"Mid-Summer"
"MRR-F1-20150715-D8","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,0.04144137596,"Mid-Summer"
"MRR-F1-20150715-D8","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Mid-Summer"
"MRR-F1-20150715-D8","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect ADULT","InvertUnknown",1,0,"Mid-Summer"
"MRR-F1-20150715-D8","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Acari ADULT","InvertAquatic",5,0.663277325,"Mid-Summer"
"MRR-F1-20150715-D8","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"MRR-F1-20150715-D9","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1",2015-07-15,"2015","Diptera PUPAE","InvertAquatic",1,0.1903563025,"Mid-Summer"
"MRR-F1-20150812-D1","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Empididae LARVAE","InvertAquatic",1,0.325065883,"Late Summer"
"MRR-F1-20150812-D10","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.03924472452,"Late Summer"
"MRR-F1-20150812-D11","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Late Summer"
"MRR-F1-20150812-D11","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera PUPAE","InvertAquatic",2,0.3807126049,"Late Summer"
"MRR-F1-20150812-D11","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Hymenoptera ADULT","InvertTerrestrial_TerOrigin",1,3.108115752,"Late Summer"
"MRR-F1-20150812-D11","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Insect LARVAE","InvertUnknown",1,0,"Late Summer"
"MRR-F1-20150812-D12","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Insect UNK","InvertUnknown",1,0,"Late Summer"
"MRR-F1-20150812-D14","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Late Summer"
"MRR-F1-20150812-D15","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Late Summer"
"MRR-F1-20150812-D16","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Hymenoptera ADULT","InvertTerrestrial_TerOrigin",1,1.651181523,"Late Summer"
"MRR-F1-20150812-D16","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Insect UNK","InvertUnknown",1,0,"Late Summer"
"MRR-F1-20150812-D2","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Insect UNK","InvertUnknown",5,0,"Late Summer"
"MRR-F1-20150812-D3","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,1.519610204,"Late Summer"
"MRR-F1-20150812-D4","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Lepidoptera LARVAE","InvertTerrestrial_TerOrigin",1,4.237084654,"Late Summer"
"MRR-F1-20150812-D4","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Trichoptera ADULT","InvertTerrestrial_AqOrigin",1,1.064174903,"Late Summer"
"MRR-F1-20150812-D4","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera PUPAE","InvertAquatic",1,0.01615521555,"Late Summer"
"MRR-F1-20150812-D4","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Chironomidae LARVAE","InvertAquatic",3,0.09572383366,"Late Summer"
"MRR-F1-20150812-D4","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Plecoptera LARVAE","InvertAquatic",1,0.193695615,"Late Summer"
"MRR-F1-20150812-D7","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Perlidae Adult","InvertTerrestrial_AqOrigin",3,0.08851803101,"Late Summer"
"MRR-F1-20150812-D7","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera PUPAE","InvertAquatic",4,0.4175855833,"Late Summer"
"MRR-F1-20150812-D7","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.9177313587,"Late Summer"
"MRR-F1-20150812-D7","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.4790204198,"Late Summer"
"MRR-F1-20150812-D7","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Insect UNK","InvertUnknown",1,0,"Late Summer"
"MRR-F1-20150812-D8","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Trichoptera LARVAE","InvertAquatic",3,0.3800638154,"Late Summer"
"MRR-F1-20150812-D8","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Trichoptera LARVAE","InvertAquatic",1,0.28670571,"Late Summer"
"MRR-F1-20150812-D8","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera PUPAE","InvertAquatic",3,0.1443682463,"Late Summer"
"MRR-F1-20150812-D9","Coho","MRR-2015-3","3","Russian River","Middle Russian River","F1",2015-08-12,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.4790204198,"Late Summer"
"MSKR-F1-20150622-D1","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,2.294467007,"Early Summer"
"MSKR-F1-20150622-D10","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Hymenoptera ADULT","InvertTerrestrial_TerOrigin",1,1.651181523,"Early Summer"
"MSKR-F1-20150622-D10","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Baetidae LARVAE","InvertAquatic",1,0.9150834786,"Early Summer"
"MSKR-F1-20150622-D11","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Early Summer"
"MSKR-F1-20150622-D13","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chironomidae LARVAE","InvertAquatic",1,0.06774285602,"Early Summer"
"MSKR-F1-20150622-D13","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chironomidae LARVAE","InvertAquatic",1,0.1214722306,"Early Summer"
"MSKR-F1-20150622-D13","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chloroperlidae LARVAE","InvertAquatic",1,0.8562436479,"Early Summer"
"MSKR-F1-20150622-D14","Coho","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Insect LARVAE","InvertAquatic",1,0,"Early Summer"
"MSKR-F1-20150622-D2","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Early Summer"
"MSKR-F1-20150622-D3","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Insect UNK","InvertUnknown",1,0,"Early Summer"
"MSKR-F1-20150622-D5","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Insect LARVAE","InvertUnknown",4,0,"Early Summer"
"MSKR-F1-20150622-D5","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Insect UNK","InvertAquatic",1,0,"Early Summer"
"MSKR-F1-20150622-D7","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chloroperlidae LARVAE","InvertAquatic",3,10.32843716,"Early Summer"
"MSKR-F1-20150622-D7","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chloroperlidae LARVAE","InvertAquatic",2,5.167731584,"Early Summer"
"MSKR-F1-20150622-D7","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chloroperlidae LARVAE","InvertAquatic",3,2.568730944,"Early Summer"
"MSKR-F1-20150622-D7","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chloroperlidae LARVAE","InvertAquatic",2,2.606096022,"Early Summer"
"MSKR-F1-20150622-D7","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chloroperlidae LARVAE","InvertAquatic",1,1.874694396,"Early Summer"
"MSKR-F1-20150622-D9","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Insect UNK","InvertAquatic",1,0,"Early Summer"
"MSKR-F1-20150622-D9","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chironomidae LARVAE","InvertAquatic",1,0.06774285602,"Early Summer"
"MSKR-F1-20150622-D9","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chironomidae LARVAE","InvertAquatic",1,0.2930178489,"Early Summer"
"MSKR-F1-20150622-D9","Chinook","MSKR-2015-1","1","Kenai River","Lower Mainstem Kenai River","F1",2015-06-22,"2015","Chironomidae LARVAE","InvertAquatic",2,0.06381588911,"Early Summer"
