"","Day","Temperature.C","Weight.g","Specific.Growth.Rate.g.g.d","Simulation"
"1975",76,11.5,26.7219649896829,0.0435482610647243,"P_1_Chinook salmon (adult)_3"
"1976",77,11.6,27.5474466052586,0.04319767158569,"P_1_Chinook salmon (adult)_3"
"1977",78,11.7,28.3911724234872,0.0428414521238055,"P_1_Chinook salmon (adult)_3"
"1978",79,11.8,29.2531553407158,0.0424800527500147,"P_1_Chinook salmon (adult)_3"
"1979",80,11.9,30.1333937419751,0.0421139018163275,"P_1_Chinook salmon (adult)_3"
"1980",81,12,31.0318712889561,0.0417434063379685,"P_1_Chinook salmon (adult)_3"
"1981",82,12.1,31.948556719402,0.041368952424097,"P_1_Chinook salmon (adult)_3"
"1982",83,12.2,32.883403657675,0.0409909057494172,"P_1_Chinook salmon (adult)_3"
"1983",84,12.3,33.8363504362356,0.0406096120595455,"P_1_Chinook salmon (adult)_3"
"1984",85,12.4,34.8073199277735,0.0402253977035278,"P_1_Chinook salmon (adult)_3"
"1985",86,12.5,35.7962193877055,0.0398385701874025,"P_1_Chinook salmon (adult)_3"
"1986",87,12.6,36.8029403067389,0.0394494187431927,"P_1_Chinook salmon (adult)_3"
"1987",88,12.7,37.8273582731926,0.0390582149081658,"P_1_Chinook salmon (adult)_3"
"1988",89,12.8,38.8693328447344,0.0386652131096255,"P_1_Chinook salmon (adult)_3"
"1989",90,12.9,39.9287074291785,0.0382706512508953,"P_1_Chinook salmon (adult)_3"
"1990",91,13,41.0053091739536,0.0378747512945125,"P_1_Chinook salmon (adult)_3"
"1991",92,13.1,42.0989488638145,0.0374777198389751,"P_1_Chinook salmon (adult)_3"
"1992",93,13.2,43.2094208263373,0.0370797486856686,"P_1_Chinook salmon (adult)_3"
"1993",94,13.3,44.3365028446793,0.0366810153928473,"P_1_Chinook salmon (adult)_3"
"1994",95,13.4,45.4799560770262,0.0362816838137474,"P_1_Chinook salmon (adult)_3"
"1995",96,13.5,46.6395249820816,0.0358819046160771,"P_1_Chinook salmon (adult)_3"
"1996",97,13.6,47.8149372498637,0.035481815780244,"P_1_Chinook salmon (adult)_3"
"1997",98,13.7,49.0059037369762,0.0350815430737586,"P_1_Chinook salmon (adult)_3"
"1998",99,13.8,50.2121184053972,0.0346812004992768,"P_1_Chinook salmon (adult)_3"
"1999",100,13.9,51.4332582636946,0.0342808907137233,"P_1_Chinook salmon (adult)_3"
"2000",101,14,52.6689833094048,0.0338807054158611,"P_1_Chinook salmon (adult)_3"
"2001",102,14.1,53.9189364711246,0.033480725699541,"P_1_Chinook salmon (adult)_3"
"2002",103,14.2,55.1827435486318,0.0330810223696703,"P_1_Chinook salmon (adult)_3"
"2003",104,14.3,56.4600131490919,0.0326816562176838,"P_1_Chinook salmon (adult)_3"
"2004",105,14.4,57.7503366170946,0.0322826782529684,"P_1_Chinook salmon (adult)_3"
"2005",106,14.5,59.0532879559123,0.0318841298862847,"P_1_Chinook salmon (adult)_3"
"2006",107,14.6,60.3684237369438,0.0314860430607334,"P_1_Chinook salmon (adult)_3"
"2007",108,14.7,61.6952829938356,0.0310884403252242,"P_1_Chinook salmon (adult)_3"
"2008",109,14.8,63.0333870971996,0.0306913348447054,"P_1_Chinook salmon (adult)_3"
"2009",110,14.9,64.382239605207,0.0302947303405991,"P_1_Chinook salmon (adult)_3"
"2010",111,15,65.741326084579,0.0298986209539324,"P_1_Chinook salmon (adult)_3"
"2011",112,15.1,67.110113895633,0.0295029910225617,"P_1_Chinook salmon (adult)_3"
"2012",113,15.2,68.4880519340329,0.029107814762618,"P_1_Chinook salmon (adult)_3"
"2013",114,15.3,69.8745703207443,0.0287130558428518,"P_1_Chinook salmon (adult)_3"
"2014",115,15.4,71.2690800303667,0.028318666838897,"P_1_Chinook salmon (adult)_3"
"2015",116,15.5,72.6709724464755,0.0279245885525786,"P_1_Chinook salmon (adult)_3"
"2016",117,15.6,74.079618830865,0.0275307491792426,"P_1_Chinook salmon (adult)_3"
"2017",118,15.7,75.4943696915564,0.0271370633036487,"P_1_Chinook salmon (adult)_3"
"2018",119,15.8,76.9145540321384,0.0267434307022215,"P_1_Chinook salmon (adult)_3"
"2019",120,15.9,78.339478462377,0.026349734926363,"P_1_Chinook salmon (adult)_3"
"2020",121,16,79.7684261470218,0.0259558416380735,"P_1_Chinook salmon (adult)_3"
"2021",122,16.1,81.2006555663292,0.0255615966652781,"P_1_Chinook salmon (adult)_3"
"2022",123,16.2,82.6353990579581,0.0251668237399951,"P_1_Chinook salmon (adult)_3"
"2023",124,16.3,84.0718611055121,0.0247713218778066,"P_1_Chinook salmon (adult)_3"
"2024",125,16.4,85.5092163341019,0.0243748623520058,"P_1_Chinook salmon (adult)_3"
"2025",126,16.5,86.9466071677812,0.0239771852103278,"P_1_Chinook salmon (adult)_3"
"2026",127,16.6,88.3831410975944,0.0235779952763905,"P_1_Chinook salmon (adult)_3"
"2027",128,16.7,89.8178875022015,0.0231769575719778,"P_1_Chinook salmon (adult)_3"
"2028",129,16.8,91.2498739556261,0.0227736920902669,"P_1_Chinook salmon (adult)_3"
"2029",130,16.9,92.6780819486482,0.022367767844287,"P_1_Chinook salmon (adult)_3"
"2030",131,17,94.1014419417799,0.0219586961096605,"P_1_Chinook salmon (adult)_3"
"2031",132,17.1,95.5188276587737,0.0215459227765487,"P_1_Chinook salmon (adult)_3"
"2032",133,17.2,96.9290495204285,0.0211288197233985,"P_1_Chinook salmon (adult)_3"
"2033",134,17.3,98.3308471093959,0.0207066751255477,"P_1_Chinook salmon (adult)_3"
"2034",135,17.4,99.7228805482672,0.0202786826162649,"P_1_Chinook salmon (adult)_3"
"2035",136,17.5,101.103720666077,0.0198439292280752,"P_1_Chinook salmon (adult)_3"
"2036",137,17.6,102.471837823482,0.0194013820604383,"P_1_Chinook salmon (adult)_3"
"2037",138,17.7,103.825589265526,0.018949873648794,"P_1_Chinook salmon (adult)_3"
"2038",139,17.8,105.16320487477,0.0184880860531658,"P_1_Chinook salmon (adult)_3"
"2039",140,17.9,106.482771208905,0.0180145337462208,"P_1_Chinook salmon (adult)_3"
"2040",141,18,107.782213728567,0.0175275454660963,"P_1_Chinook salmon (adult)_3"
"2041",142,18.1,109.059277156552,0.0170252453144545,"P_1_Chinook salmon (adult)_3"
"2042",143,18.2,110.311503963313,0.0165055335319098,"P_1_Chinook salmon (adult)_3"
"2043",144,18.3,111.53621105082,0.015966067578404,"P_1_Chinook salmon (adult)_3"
"2044",145,18.4,112.730464813536,0.0154042443923218,"P_1_Chinook salmon (adult)_3"
"2045",146,18.5,113.891054898319,0.0148171850049716,"P_1_Chinook salmon (adult)_3"
"2046",147,18.6,115.014467171332,0.0142017230494497,"P_1_Chinook salmon (adult)_3"
"2047",148,18.7,116.09685663634,0.0135543991225697,"P_1_Chinook salmon (adult)_3"
"2048",149,18.8,117.134021340077,0.0128714634245737,"P_1_Chinook salmon (adult)_3"
"2049",150,18.9,118.121378648763,0.0121488895899572,"P_1_Chinook salmon (adult)_3"
"2050",151,19,119.053945681724,0.0113824030920928,"P_1_Chinook salmon (adult)_3"
"2051",152,19.1,119.926326131383,0.0105675279890003,"P_1_Chinook salmon (adult)_3"
"2052",153,19.2,120.732706159531,0.00969965598376089,"P_1_Chinook salmon (adult)_3"
"2053",154,19.3,121.466862497502,0.00877414167615605,"P_1_Chinook salmon (adult)_3"
"2054",155,19.4,122.122186233177,0.00778642732984211,"P_1_Chinook salmon (adult)_3"
"2055",156,19.5,122.691725959938,0.00673219930350965,"P_1_Chinook salmon (adult)_3"
"2056",157,19.6,123.168253891574,0.00560757633543893,"P_1_Chinook salmon (adult)_3"
"2057",158,19.7,123.54435810031,0.00440932701795431,"P_1_Chinook salmon (adult)_3"
"2058",159,19.8,123.81256310204,0.00313511004560263,"P_1_Chinook salmon (adult)_3"
"2059",160,19.9,123.965479508775,0.00178372633283954,"P_1_Chinook salmon (adult)_3"
"2060",161,20,123.995981364432,0.000355367269100001,"P_1_Chinook salmon (adult)_3"
"2061",162,20.1,123.897407138694,-0.00114816112994298,"P_1_Chinook salmon (adult)_3"
"2062",163,20.2,123.663777357386,-0.00272326171116659,"P_1_Chinook salmon (adult)_3"
"2063",164,20.3,123.290018812713,-0.00436444191117357,"P_1_Chinook salmon (adult)_3"
"2064",165,20.4,122.772182655868,-0.00606430421527662,"P_1_Chinook salmon (adult)_3"
"2065",166,20.5,122.10764192256,-0.00781364799986356,"P_1_Chinook salmon (adult)_3"
"2066",167,20.6,121.295253643152,-0.00960168990747157,"P_1_Chinook salmon (adult)_3"
"2067",168,20.7,120.335471962426,-0.0114163976472175,"P_1_Chinook salmon (adult)_3"
"2068",169,20.8,119.230401707521,-0.0132449188175594,"P_1_Chinook salmon (adult)_3"
"2069",170,20.9,117.983786350796,-0.0150740742605799,"P_1_Chinook salmon (adult)_3"
"2070",171,21,116.600929769775,-0.0168908768548551,"P_1_Chinook salmon (adult)_3"
"2071",172,21.1,115.088556852519,-0.018683033259569,"P_1_Chinook salmon (adult)_3"
"2072",173,21.2,113.45462302353,-0.0204393886243647,"P_1_Chinook salmon (adult)_3"
"2073",174,21.3,111.708086482279,-0.0221502821370811,"P_1_Chinook salmon (adult)_3"
"2074",175,21.4,109.858658923544,-0.0238077928859763,"P_1_Chinook salmon (adult)_3"
"2075",176,21.5,107.916550644272,-0.0254058686405393,"P_1_Chinook salmon (adult)_3"
"2076",177,21.6,105.89222444598,-0.0269403425474952,"P_1_Chinook salmon (adult)_3"
"2077",178,21.7,103.796170050358,-0.0284088526157161,"P_1_Chinook salmon (adult)_3"
"2078",179,21.8,101.638707398324,-0.0298106852236418,"P_1_Chinook salmon (adult)_3"
"2079",180,21.9,99.4298237246389,-0.0311465665480703,"P_1_Chinook salmon (adult)_3"
"2080",181,22,97.1790461144333,-0.0324184252687215,"P_1_Chinook salmon (adult)_3"
"2081",182,22.1,94.8953486324363,-0.0336291470259616,"P_1_Chinook salmon (adult)_3"
"2082",183,22.2,92.5870911984638,-0.0347823368919837,"P_1_Chinook salmon (adult)_3"
"2083",184,22.3,90.2619861681584,-0.0358821014534211,"P_1_Chinook salmon (adult)_3"
"2084",185,22.4,87.9270879845369,-0.0369328576719984,"P_1_Chinook salmon (adult)_3"
"2085",186,22.5,85.5888011662208,-0.0379391719114518,"P_1_Chinook salmon (adult)_3"
"2086",187,22.6,83.2529021518649,-0.0389056295863526,"P_1_Chinook salmon (adult)_3"
"2087",188,22.7,80.9245709962813,-0.0398367338211118,"P_1_Chinook salmon (adult)_3"
"2088",189,22.8,78.6084295033654,-0.0407368302145103,"P_1_Chinook salmon (adult)_3"
"2089",190,22.9,76.3085830021303,-0.0416100541407521,"P_1_Chinook salmon (adult)_3"
"2090",191,23,74.0286635688949,-0.0424602968222981,"P_1_Chinook salmon (adult)_3"
"2091",192,23.1,71.7718730368883,-0.0432911865341276,"P_1_Chinook salmon (adult)_3"
"2092",193,23.2,69.5410245973452,-0.0441060816197873,"P_1_Chinook salmon (adult)_3"
"2093",194,23.3,67.3385821788094,-0.0449080724215655,"P_1_Chinook salmon (adult)_3"
"2094",195,23.4,65.1666970969476,-0.0456999896826744,"P_1_Chinook salmon (adult)_3"
"2095",196,23.5,63.0272417033666,-0.0464844174239595,"P_1_Chinook salmon (adult)_3"
"2096",197,23.6,60.9218399384999,-0.0472637087049504,"P_1_Chinook salmon (adult)_3"
"2097",198,23.7,58.8518948208364,-0.0480400030358133,"P_1_Chinook salmon (adult)_3"
"2098",199,23.8,56.8186129923577,-0.0488152445086598,"P_1_Chinook salmon (adult)_3"
"2099",200,23.9,54.8230264967268,-0.0495911999651129,"P_1_Chinook salmon (adult)_3"
"2100",201,24,52.8660119999732,-0.0503694767166325,"P_1_Chinook salmon (adult)_3"
"2101",202,24.1,50.9483076792539,-0.0511515394910194,"P_1_Chinook salmon (adult)_3"
"2102",203,24.2,49.0705280086644,-0.0519387263993321,"P_1_Chinook salmon (adult)_3"
"2103",204,24.3,47.2331766658777,-0.0527322638085433,"P_1_Chinook salmon (adult)_3"
"2104",205,24.4,45.4366577725327,-0.0535332800723863,"P_1_Chinook salmon (adult)_3"
"2105",206,24.5,43.6812856669916,-0.0543428181210272,"P_1_Chinook salmon (adult)_3"
"2106",207,24.6,41.9672933919421,-0.0551618469436594,"P_1_Chinook salmon (adult)_3"
"2107",208,24.7,40.2948400625026,-0.0559912720203413,"P_1_Chinook salmon (adult)_3"
"2108",209,24.8,38.6640172637474,-0.0568319447731708,"P_1_Chinook salmon (adult)_3"
"2109",210,24.9,37.074854610488,-0.0576846711144543,"P_1_Chinook salmon (adult)_3"
"2110",211,25,35.5273245870137,-0.0585502191725961,"P_1_Chinook salmon (adult)_3"
"2111",1,4,3.01681185830306,0.00777228649566106,"P_0.6_Chinook salmon (adult)_3"
"2112",2,4.1,3.03492078926729,0.00832533107673757,"P_0.6_Chinook salmon (adult)_3"
"2113",3,4.2,3.05436850403871,0.0088875269397039,"P_0.6_Chinook salmon (adult)_3"
"2114",4,4.3,3.07519767158431,0.00945830217204874,"P_0.6_Chinook salmon (adult)_3"
"2115",5,4.4,3.09745191093101,0.0100370391787525,"P_0.6_Chinook salmon (adult)_3"
"2116",6,4.5,3.12117578084066,0.0106230756945102,"P_0.6_Chinook salmon (adult)_3"
"2117",7,4.6,3.14641476672845,0.0112157061271688,"P_0.6_Chinook salmon (adult)_3"
"2118",8,4.7,3.17321526464206,0.011814183239233,"P_0.6_Chinook salmon (adult)_3"
"2119",9,4.8,3.20162456211756,0.0124177201702907,"P_0.6_Chinook salmon (adult)_3"
"2120",10,4.9,3.23169081574316,0.0130254927989671,"P_0.6_Chinook salmon (adult)_3"
"2121",11,5,3.26346302526355,0.0136366424385565,"P_0.6_Chinook salmon (adult)_3"
"2122",12,5.1,3.2969910040799,0.0142502788559169,"P_0.6_Chinook salmon (adult)_3"
"2123",13,5.2,3.33232534599839,0.0148654835985613,"P_0.6_Chinook salmon (adult)_3"
"2124",14,5.3,3.36951738811159,0.0154813136103029,"P_0.6_Chinook salmon (adult)_3"
"2125",15,5.4,3.40861916969918,0.0160968051113028,"P_0.6_Chinook salmon (adult)_3"
"2126",16,5.5,3.44968338706589,0.0167109777141183,"P_0.6_Chinook salmon (adult)_3"
"2127",17,5.6,3.49276334424571,0.0173228387433622,"P_0.6_Chinook salmon (adult)_3"
"2128",18,5.7,3.53791289952848,0.0179313877230167,"P_0.6_Chinook salmon (adult)_3"
"2129",19,5.8,3.58518640779319,0.0185356209923385,"P_0.6_Chinook salmon (adult)_3"
"2130",20,5.9,3.63463865864443,0.019134536408729,"P_0.6_Chinook salmon (adult)_3"
"2131",21,6,3.68632481039138,0.0197271380940367,"P_0.6_Chinook salmon (adult)_3"
"2132",22,6.1,3.74030031992409,0.0203124411794578,"P_0.6_Chinook salmon (adult)_3"
"2133",23,6.2,3.79662086857532,0.0208894765036718,"P_0.6_Chinook salmon (adult)_3"
"2134",24,6.3,3.85534228408433,0.0214572952190022,"P_0.6_Chinook salmon (adult)_3"
"2135",25,6.4,3.91652045880372,0.0220149732612982,"P_0.6_Chinook salmon (adult)_3"
"2136",26,6.5,3.98021126432405,0.0225616156408573,"P_0.6_Chinook salmon (adult)_3"
"2137",27,6.6,4.04647046271097,0.0230963605140098,"P_0.6_Chinook salmon (adult)_3"
"2138",28,6.7,4.11535361458302,0.0236183829979425,"P_0.6_Chinook salmon (adult)_3"
"2139",29,6.8,4.18691598427701,0.0241268986948544,"P_0.6_Chinook salmon (adult)_3"
"2140",30,6.9,4.26121244236977,0.024621166895572,"P_0.6_Chinook salmon (adult)_3"
"2141",31,7,4.33829736585412,0.0251004934371971,"P_0.6_Chinook salmon (adult)_3"
"2142",32,7.1,4.41822453627274,0.0255642331941045,"P_0.6_Chinook salmon (adult)_3"
"2143",33,7.2,4.50104703613954,0.0260117921866081,"P_0.6_Chinook salmon (adult)_3"
"2144",34,7.3,4.58681714398251,0.0264426292966956,"P_0.6_Chinook salmon (adult)_3"
"2145",35,7.4,4.67558622836034,0.026856257585352,"P_0.6_Chinook salmon (adult)_3"
"2146",36,7.5,4.76740464120204,0.0272522452110043,"P_0.6_Chinook salmon (adult)_3"
"2147",37,7.6,4.8623216108288,0.0276302159534811,"P_0.6_Chinook salmon (adult)_3"
"2148",38,7.7,4.96038513501549,0.0279898493524548,"P_0.6_Chinook salmon (adult)_3"
"2149",39,7.8,5.06164187444692,0.0283308804735771,"P_0.6_Chinook salmon (adult)_3"
"2150",40,7.9,5.16613704691439,0.0286530993193675,"P_0.6_Chinook salmon (adult)_3"
"2151",41,8,5.27391432259513,0.0289563499053107,"P_0.6_Chinook salmon (adult)_3"
"2152",42,8.1,5.38501572074162,0.0292405290245134,"P_0.6_Chinook salmon (adult)_3"
"2153",43,8.2,5.49948150809169,0.0295055847266728,"P_0.6_Chinook salmon (adult)_3"
"2154",44,8.3,5.61735009930235,0.0297515145389829,"P_0.6_Chinook salmon (adult)_3"
"2155",45,8.4,5.73865795968093,0.0299783634579388,"P_0.6_Chinook salmon (adult)_3"
"2156",46,8.5,5.86343951047493,0.0301862217418619,"P_0.6_Chinook salmon (adult)_3"
"2157",47,8.6,5.99172703695908,0.0303752225343101,"P_0.6_Chinook salmon (adult)_3"
"2158",48,8.7,6.12355059953183,0.0305455393484426,"P_0.6_Chinook salmon (adult)_3"
"2159",49,8.8,6.25893794801569,0.0306973834419013,"P_0.6_Chinook salmon (adult)_3"
"2160",50,8.9,6.39791443932864,0.0308310011108748,"P_0.6_Chinook salmon (adult)_3"
"2161",51,9,6.54050295866895,0.0309466709308074,"P_0.6_Chinook salmon (adult)_3"
"2162",52,9.1,6.68672384433607,0.0310447009697281,"P_0.6_Chinook salmon (adult)_3"
"2163",53,9.2,6.83659481628324,0.031125425998457,"P_0.6_Chinook salmon (adult)_3"
"2164",54,9.3,6.99013090847634,0.0311892047200642,"P_0.6_Chinook salmon (adult)_3"
"2165",55,9.4,7.14734440511115,0.0312364170389381,"P_0.6_Chinook salmon (adult)_3"
"2166",56,9.5,7.30824478071916,0.0312674613877215,"P_0.6_Chinook salmon (adult)_3"
"2167",57,9.6,7.47283864417449,0.0312827521282394,"P_0.6_Chinook salmon (adult)_3"
"2168",58,9.7,7.64112968659453,0.0312827170403967,"P_0.6_Chinook salmon (adult)_3"
"2169",59,9.8,7.81311863311083,0.0312677949109168,"P_0.6_Chinook salmon (adult)_3"
"2170",60,9.9,7.98880319846943,0.0312384332317454,"P_0.6_Chinook salmon (adult)_3"
"2171",61,10,8.16817804640711,0.0311950860159807,"P_0.6_Chinook salmon (adult)_3"
"2172",62,10.1,8.3512347527398,0.0311382117373338,"P_0.6_Chinook salmon (adult)_3"
"2173",63,10.2,8.53796177208441,0.0310682713973828,"P_0.6_Chinook salmon (adult)_3"
"2174",64,10.3,8.7283444081282,0.0309857267232892,"P_0.6_Chinook salmon (adult)_3"
"2175",65,10.4,8.92236478735308,0.0308910384971754,"P_0.6_Chinook salmon (adult)_3"
"2176",66,10.5,9.12000183611237,0.030784665017047,"P_0.6_Chinook salmon (adult)_3"
"2177",67,10.6,9.32123126096087,0.030667060687973,"P_0.6_Chinook salmon (adult)_3"
"2178",68,10.7,9.52602553212351,0.0305386747412008,"P_0.6_Chinook salmon (adult)_3"
"2179",69,10.8,9.73435386999494,0.0303999500780097,"P_0.6_Chinook salmon (adult)_3"
"2180",70,10.9,9.94618223456045,0.0302513222343448,"P_0.6_Chinook salmon (adult)_3"
"2181",71,11,10.161473317621,0.0300932184616494,"P_0.6_Chinook salmon (adult)_3"
"2182",72,11.1,10.380186537718,0.0299260569188195,"P_0.6_Chinook salmon (adult)_3"
"2183",73,11.2,10.6022780376431,0.0297502459697981,"P_0.6_Chinook salmon (adult)_3"
"2184",74,11.3,10.8277006844292,0.0295661835810491,"P_0.6_Chinook salmon (adult)_3"
"2185",75,11.4,11.0564040717162,0.029374256812942,"P_0.6_Chinook salmon (adult)_3"
"2186",76,11.5,11.2883345243932,0.0291748413989659,"P_0.6_Chinook salmon (adult)_3"
"2187",77,11.6,11.523435105417,0.0289683014066451,"P_0.6_Chinook salmon (adult)_3"
"2188",78,11.7,11.7616456247162,0.0287549889740457,"P_0.6_Chinook salmon (adult)_3"
"2189",79,11.8,12.0029026500913,0.0285352441158349,"P_0.6_Chinook salmon (adult)_3"
"2190",80,11.9,12.2471395200243,0.0283093945929704,"P_0.6_Chinook salmon (adult)_3"
"2191",81,12,12.4942863583176,0.0280777558402529,"P_0.6_Chinook salmon (adult)_3"
"2192",82,12.1,12.744270090484,0.0278406309461556,"P_0.6_Chinook salmon (adult)_3"
"2193",83,12.2,12.9970144618155,0.0275983106795541,"P_0.6_Chinook salmon (adult)_3"
"2194",84,12.3,13.2524400570545,0.0273510735581954,"P_0.6_Chinook salmon (adult)_3"
"2195",85,12.4,13.5104643216056,0.0270991859539894,"P_0.6_Chinook salmon (adult)_3"
"2196",86,12.5,13.7710015842126,0.0268429022304313,"P_0.6_Chinook salmon (adult)_3"
"2197",87,12.6,14.0339630810412,0.0265824649077124,"P_0.6_Chinook salmon (adult)_3"
"2198",88,12.7,14.2992569810929,0.0263181048513064,"P_0.6_Chinook salmon (adult)_3"
"2199",89,12.8,14.5667884128875,0.0260500414800502,"P_0.6_Chinook salmon (adult)_3"
"2200",90,12.9,14.8364594923382,0.0257784829899517,"P_0.6_Chinook salmon (adult)_3"
"2201",91,13,15.1081693517446,0.0255036265901626,"P_0.6_Chinook salmon (adult)_3"
"2202",92,13.1,15.3818141698236,0.0252256587477414,"P_0.6_Chinook salmon (adult)_3"
"2203",93,13.2,15.6572872026831,0.0249447554379931,"P_0.6_Chinook salmon (adult)_3"
"2204",94,13.3,15.9344788156417,0.0246610823973266,"P_0.6_Chinook salmon (adult)_3"
"2205",95,13.4,16.2132765157783,0.024374795375679,"P_0.6_Chinook salmon (adult)_3"
"2206",96,13.5,16.4935649850809,0.0240860403856587,"P_0.6_Chinook salmon (adult)_3"
"2207",97,13.6,16.7752261140477,0.0237949539456176,"P_0.6_Chinook salmon (adult)_3"
"2208",98,13.7,17.0581390355605,0.0235016633138917,"P_0.6_Chinook salmon (adult)_3"
"2209",99,13.8,17.3421801588409,0.0232062867114526,"P_0.6_Chinook salmon (adult)_3"
"2210",100,13.9,17.6272232032421,0.0229089335301542,"P_0.6_Chinook salmon (adult)_3"
"2211",101,14,17.9131392316143,0.0226097045236912,"P_0.6_Chinook salmon (adult)_3"
"2212",102,14.1,18.1997966829194,0.0223086919782364,"P_0.6_Chinook salmon (adult)_3"
"2213",103,14.2,18.4870614037289,0.0220059798595502,"P_0.6_Chinook salmon (adult)_3"
"2214",104,14.3,18.774796678167,0.02170164393311,"P_0.6_Chinook salmon (adult)_3"
"2215",105,14.4,19.0628632558004,0.0213957518535066,"P_0.6_Chinook salmon (adult)_3"
"2216",106,14.5,19.3511193768865,0.021088363218975,"P_0.6_Chinook salmon (adult)_3"
"2217",107,14.6,19.6394207942959,0.02077952958648,"P_0.6_Chinook salmon (adult)_3"
"2218",108,14.7,19.9276207913195,0.020469294442234,"P_0.6_Chinook salmon (adult)_3"
"2219",109,14.8,20.2155701944372,0.0201576931218836,"P_0.6_Chinook salmon (adult)_3"
"2220",110,14.9,20.5031173799823,0.0198447526738576,"P_0.6_Chinook salmon (adult)_3"
"2221",111,15,20.7901082734639,0.0195304916584874,"P_0.6_Chinook salmon (adult)_3"
"2222",112,15.1,21.0763863401189,0.0192149198745051,"P_0.6_Chinook salmon (adult)_3"
"2223",113,15.2,21.3617925650361,0.0188980380033455,"P_0.6_Chinook salmon (adult)_3"
"2224",114,15.3,21.6461654209454,0.0185798371603383,"P_0.6_Chinook salmon (adult)_3"
"2225",115,15.4,21.9293408214679,0.0182602983403231,"P_0.6_Chinook salmon (adult)_3"
"2226",116,15.5,22.2111520572904,0.0179393917434584,"P_0.6_Chinook salmon (adult)_3"
"2227",117,15.6,22.4914297123413,0.0176170759649758,"P_0.6_Chinook salmon (adult)_3"
"2228",118,15.7,22.7700015566116,0.0172932970303457,"P_0.6_Chinook salmon (adult)_3"
"2229",119,15.8,23.0466924117674,0.0169679872547272,"P_0.6_Chinook salmon (adult)_3"
"2230",120,15.9,23.3213239851362,0.0166410639026515,"P_0.6_Chinook salmon (adult)_3"
"2231",121,16,23.5937146670064,0.0163124276206065,"P_0.6_Chinook salmon (adult)_3"
"2232",122,16.1,23.8636792854672,0.0159819606115253,"P_0.6_Chinook salmon (adult)_3"
"2233",123,16.2,24.1310288121888,0.0156495245161043,"P_0.6_Chinook salmon (adult)_3"
"2234",124,16.3,24.3955700116452,0.0153149579613919,"P_0.6_Chinook salmon (adult)_3"
"2235",125,16.4,24.6571050252568,0.0149780737321785,"P_0.6_Chinook salmon (adult)_3"
"2236",126,16.5,24.9154308807991,0.0146386555154185,"P_0.6_Chinook salmon (adult)_3"
"2237",127,16.6,25.1703389161869,0.0142964541622701,"P_0.6_Chinook salmon (adult)_3"
"2238",128,16.7,25.4216141053746,0.0139511834064348,"P_0.6_Chinook salmon (adult)_3"
"2239",129,16.8,25.6690342726468,0.0136025149714731,"P_0.6_Chinook salmon (adult)_3"
"2240",130,16.9,25.9123691800027,0.0132500729938825,"P_0.6_Chinook salmon (adult)_3"
"2241",131,17,26.1513794706978,0.0128934276832794,"P_0.6_Chinook salmon (adult)_3"
"2242",132,17.1,26.3858154503133,0.0125320881364928,"P_0.6_Chinook salmon (adult)_3"
"2243",133,17.2,26.6154156850819,0.0121654942194108,"P_0.6_Chinook salmon (adult)_3"
"2244",134,17.3,26.8399053956149,0.0117930074298797,"P_0.6_Chinook salmon (adult)_3"
"2245",135,17.4,27.0589946228649,0.0114139006580596,"P_0.6_Chinook salmon (adult)_3"
"2246",136,17.5,27.2723761421865,0.011027346768902,"P_0.6_Chinook salmon (adult)_3"
"2247",137,17.6,27.4797231010257,0.0106324059469095,"P_0.6_Chinook salmon (adult)_3"
"2248",138,17.7,27.6806863563112,0.0102280117686298,"P_0.6_Chinook salmon (adult)_3"
"2249",139,17.8,27.874891489474,0.00981295600671071,"P_0.6_Chinook salmon (adult)_3"
"2250",140,17.9,28.0619354806216,0.00938587222484071,"P_0.6_Chinook salmon (adult)_3"
"2251",141,18,28.2413830294264,0.00894521830040301,"P_0.6_Chinook salmon (adult)_3"
"2252",142,18.1,28.412762519472,0.00848925811691107,"P_0.6_Chinook salmon (adult)_3"
"2253",143,18.2,28.5755616361069,0.00801604280776867,"P_0.6_Chinook salmon (adult)_3"
"2254",144,18.3,28.7292226663731,0.00752339211357937,"P_0.6_Chinook salmon (adult)_3"
"2255",145,18.4,28.8731375345442,0.00700887664403221,"P_0.6_Chinook salmon (adult)_3"
"2256",146,18.5,29.0066426596125,0.00646980211822265,"P_0.6_Chinook salmon (adult)_3"
"2257",147,18.6,29.1290137630164,0.00590319699751565,"P_0.6_Chinook salmon (adult)_3"
"2258",148,18.7,29.2394608072543,0.00530580532138603,"P_0.6_Chinook salmon (adult)_3"
"2259",149,18.8,29.3371233095249,0.004674086999898,"P_0.6_Chinook salmon (adult)_3"
"2260",150,18.9,29.4210663491895,0.00400422828555691,"P_0.6_Chinook salmon (adult)_3"
"2261",151,19,29.490277672356,0.00329216560434738,"P_0.6_Chinook salmon (adult)_3"
"2262",152,19.1,29.5436663879538,0.00253362631096674,"P_0.6_Chinook salmon (adult)_3"
"2263",153,19.2,29.5800638413612,0.00172419015984663,"P_0.6_Chinook salmon (adult)_3"
"2264",154,19.3,29.5982273344927,0.000859375235447378,"P_0.6_Chinook salmon (adult)_3"
"2265",155,19.4,29.5968474217116,-6.5248380642161e-05,"P_0.6_Chinook salmon (adult)_3"
"2266",156,19.5,29.5745595311458,-0.00105391497187392,"P_0.6_Chinook salmon (adult)_3"
